@relation it12
@attribute AB002409_at numeric
@attribute AFFX-HUMGAPDH/M33197_3_st numeric
@attribute D00763_at numeric
@attribute D10925_at numeric
@attribute D14662_at numeric
@attribute D21063_at numeric
@attribute D38751_at numeric
@attribute D42040_s_at numeric
@attribute D42041_at numeric
@attribute D45248_at numeric
@attribute D50926_at numeric
@attribute D55716_at numeric
@attribute D79987_at numeric
@attribute D80008_at numeric
@attribute D87119_at numeric
@attribute D87464_at numeric
@attribute HG1980-HT2023_at numeric
@attribute HG2090-HT2152_s_at numeric
@attribute HG2874-HT3018_at numeric
@attribute HG3945-HT4215_at numeric
@attribute HG4074-HT4344_at numeric
@attribute HG4272-HT4542_at numeric
@attribute J02645_at numeric
@attribute J04031_at numeric
@attribute K02777_s_at numeric
@attribute L00022_s_at numeric
@attribute L08187_at numeric
@attribute L25876_at numeric
@attribute L36720_at numeric
@attribute L41680_at numeric
@attribute L42324_at numeric
@attribute M12963_s_at numeric
@attribute M13792_at numeric
@attribute M15059_at numeric
@attribute M19309_s_at numeric
@attribute M25280_at numeric
@attribute M32053_at numeric
@attribute M57710_at numeric
@attribute M63138_at numeric
@attribute M63835_at numeric
@attribute M68520_at numeric
@attribute M74093_at numeric
@attribute M95623_cds1_at numeric
@attribute M96684_at numeric
@attribute S73591_at numeric
@attribute U05340_at numeric
@attribute U15642_s_at numeric
@attribute U19495_s_at numeric
@attribute U20979_at numeric
@attribute U25826_at numeric
@attribute U28386_at numeric
@attribute U37426_at numeric
@attribute U49835_s_at numeric
@attribute U50527_s_at numeric
@attribute U63743_at numeric
@attribute U73304_rna1_at numeric
@attribute U73379_at numeric
@attribute U89606_at numeric
@attribute V00594_at numeric
@attribute V00594_s_at numeric
@attribute X02152_at numeric
@attribute X02544_at numeric
@attribute X03350_at numeric
@attribute X03934_at numeric
@attribute X05360_at numeric
@attribute X13293_at numeric
@attribute X15525_rna1_at numeric
@attribute X17620_at numeric
@attribute X51688_at numeric
@attribute X52142_at numeric
@attribute X62078_at numeric
@attribute X64177_f_at numeric
@attribute X65550_at numeric
@attribute X65965_s_at numeric
@attribute X69090_at numeric
@attribute X69433_at numeric
@attribute X76534_at numeric
@attribute X91868_at numeric
@attribute X91911_s_at numeric
@attribute Z11793_at numeric
@attribute Z35227_at numeric
@attribute Z36714_at numeric
@attribute Z50115_s_at numeric
@attribute Z74615_at numeric
@attribute ydlbcl {'0','1'}
@data
10158.9869460373,984.11897193042,1412.06986171308,837.782674346342,1099.71463687162,1710.37339927152,914.380558631135,2266.31630651787,1382.42722091075,2752.83641098082,882.591700604281,1697.99972695814,998.092338278104,480.46311555064,1336.04307548255,934.453964476312,3207.26478395809,912.99107022147,1092.67400848022,1496.30747230227,1121.20507403179,2334.01968573322,1271.67738645223,668.473664830831,2130.12268135551,1656.54281189371,2099.99143620945,604.751416831534,1088.4107919438,612.814299138424,3028.85839310308,1592.35290103205,2318.04536132294,1149.53911077801,863.98069088773,2980.35624753539,800.561839097583,1745.19625593204,3723.250184171,745.521018458141,715.567640742962,694.43281297526,591.695340353028,1164.88934017314,5927.66694364471,1873.02321045766,690.764680536037,1402.97911742924,753.181585497061,856.980742603354,642.233242054336,443.931511027146,3709.12978471358,724.009586553078,981.591390771998,439.733972619365,1499.90614570775,1094.32818437314,2453.98795797825,3903.92534687277,4207.14625374194,736.937649191398,581.359132725238,3168.70270870771,464.601110887187,2387.63954978008,1033.07988292043,1253.93854393569,780.238342744871,512.550820695007,1591.14048437622,2543.33230299771,673.025255181441,792.565339887855,737.028068575906,1103.30396180628,682.183022345455,629.725352401335,988.673281350863,1564.45631087513,1565.52057501924,1450.83026955922,1380.93478640395,794.427011826563,'0'
1987.55668480196,1014.38165763338,1996.07800740364,846.247147351478,1869.65156697085,1860.29545988713,1133.44687642321,3844.8133053945,1946.86473063842,4648.29202456132,1023.08787191023,2124.12304840381,1702.1021900266,553.130561438249,2821.01855101099,1367.15307528231,5952.79619554868,730.490643595389,1567.46986805822,1984.1483647029,1534.31644314726,1726.55755343194,1601.51971504372,1096.18449151893,2211.35762763389,7621.28396074938,2688.80802172191,891.961583176243,1340.37100736766,786.016032165172,4420.12132185613,1544.51600346619,2043.18325726562,2939.99412927534,844.349881561047,9751.81024681116,936.2297697756,2863.42954621611,5991.76443289986,672.789005633339,1106.69836495544,876.299616060685,773.907963457416,1928.57743021828,7933.65209966546,2564.91067744119,998.577588292783,1036.20010396002,1044.55919457846,1265.69195308056,1043.5805191143,602.856612361388,5096.55473041481,1033.43613274542,1329.86210585095,590.2464812067,2267.91406610517,970.501175283045,2902.49795698849,3839.89934360945,5809.60752369407,728.253974269143,546.96827844403,3460.87597766516,517.507902051853,2778.55880338455,1162.81132899046,2051.31409169183,1035.59022450942,704.511725953069,2566.61214658403,2586.78984123078,707.850176971939,977.918030263049,683.574481873384,1397.7970297676,2051.71023608118,619.658214544233,1856.91827084808,2446.50465744696,4303.4288041322,1886.36147075541,2336.81548327815,1192.79922011789,'0'
7241.04614587293,820.048504556325,3278.68794280968,944.350543209679,2405.89524039982,1850.58715185102,1071.43393518564,3201.82640691883,1785.64600786328,4580.78592680476,934.070723087085,2029.16882517568,1238.27154990801,595.300300049058,2042.46633235388,1370.33794678163,5124.16416008904,709.669415670019,1300.50748722926,1692.97413218309,1369.14357139329,2291.27799517953,1876.82513370086,955.252817109442,1826.10223275482,3279.98175523048,2478.20997873195,792.599338856954,1349.84325770895,749.896374519956,3552.71197979527,1095.12737284081,2981.31821359668,1689.88415935467,960.438432816725,8482.59273797591,835.093100332814,3165.97692731507,3341.46396030995,734.66245651043,931.340152335459,813.885254771446,719.407524629856,1776.98009503607,15909.8819849544,2330.18780473217,1082.42731266149,1044.72605946723,1096.12783816332,985.402840447419,702.854851738329,412.289514282668,7299.5053598389,1004.54871162162,1282.23145391198,821.021094750229,1718.48387973383,961.934895568495,3079.47965004462,2407.17660846028,5898.86954404932,697.629462782475,543.695839045751,4172.60415673242,448.824520685479,2003.0611122069,966.975404701518,2188.76511728964,891.994396972792,560.179834009725,1770.95270834852,2575.27760901906,722.840590391597,897.91871686497,578.291879826819,1142.77771407272,904.782781007362,508.188358507714,1850.03161028352,2647.2266591804,3759.84252203669,1578.722104198,1733.07265700655,954.269513587288,'0'
4393.578366264,1118.54509260474,2056.64755719341,955.330895758516,2256.0009855446,1675.8945752077,1575.91349256165,3367.9823408264,2480.87238723099,4569.53887902659,942.138261575487,2280.86758838395,1419.61924484097,555.443582834378,2909.69665418316,1523.17961971732,3050.12597216062,819.63705062857,1189.62842470416,1476.57480077428,1244.22708090469,2575.09796296094,1475.40037769842,794.476572537692,2046.16929495469,2481.07462161827,2984.0523541759,680.188635180926,1205.27219890769,1518.18703464757,3669.21088274216,2212.49670888438,2716.79217755053,2252.75409995512,1003.85787604381,5751.5329203053,934.149124527733,2237.44056659432,4782.23978514869,829.527089989026,989.811663473675,900.606683640483,786.090498540048,2099.40117257241,13484.5841366788,1929.58584270016,860.91711189266,1001.08311763193,1205.81703278095,1036.07200202681,670.165149160375,394.30369741336,4578.25739680161,1052.85700578338,1358.87105165827,535.761991131563,1175.91728257119,1113.71373051214,2873.88159244542,4513.46695375621,3647.27872074799,677.946916968173,598.759088309491,3755.23477041862,469.247933251089,1889.18401639607,924.455448037912,1409.7147781344,720.164113859415,611.615067372318,1880.93257732053,2602.70586626555,725.931188396909,934.835607256424,739.208640274211,1202.40036395457,1029.45261633161,639.040005153566,1532.35189059023,2682.39379304899,3497.17770772149,1458.09511099624,1854.26622189931,990.495594731482,'0'
2484.21560908942,833.233276861176,1433.56027631527,946.108922539257,1376.65585292363,1631.77927249083,1133.65555482536,3702.66360530841,1958.47968246972,3004.4717024598,889.16232515487,2042.45048933364,1184.35320871135,494.570681026912,2134.51417653898,1233.64433257005,3057.34588554173,879.815397475763,1121.84798075052,2026.24508952075,1123.40177450999,2659.12010474738,1457.49882075912,765.66301091507,1406.54895243198,2610.22184263327,2508.46348309288,602.47464170522,1172.15337841615,656.53309794996,3535.18661701506,5672.21693393287,1894.61606528824,2364.63347179932,787.536479225226,4451.95142808089,1262.04967966877,2860.41544655112,3756.08750673104,762.425345095202,982.465836207238,876.71618538386,693.798780379696,2047.98136938703,12543.8720558628,1883.57393722436,748.263528568218,1547.41378558606,998.474129417066,1383.58422666774,691.829249431179,339.476649535949,2867.28239630997,1038.18339498506,1189.51872281174,463.100761491803,1343.39002911529,1286.26115263147,3380.86497054135,5537.16542951957,3340.99724755332,750.744985863318,1441.57687463633,2866.82527472775,367.243955372037,1622.81955409371,983.332185569442,1428.71810564314,734.508365898328,500.992201851661,1742.37725703817,2454.81242992477,694.400107031694,768.473319714195,738.706322975086,1127.32039704117,863.167594125996,638.17696771094,1035.17154358755,2593.95206729839,3180.06676509254,1543.6513430731,1846.72021439015,948.086341181899,'0'
3401.97915043671,843.421380766715,1792.74979619708,916.179924274245,1528.62268548447,1764.73240142139,1057.29961667701,2568.9974564606,1672.25244385738,2814.91355510235,753.46546422071,1702.67057962644,1333.15052105015,664.132602931805,2139.17978823815,1339.44317077839,2959.90878716741,632.81167846281,982.545522119518,1483.54828262374,975.341078913799,2828.90940295529,1308.72711024959,782.049540393587,1035.96227627926,1908.03702483475,2491.19570271385,585.620418624152,1257.88938114632,544.49401953295,2072.82097620361,1004.52508380221,2594.63625036171,1533.59870123026,886.651198748979,3164.89472639978,941.563288431622,1976.78646679183,3399.20400243739,651.258878303198,798.52682535526,767.908575940055,619.364968772617,1454.47531989732,5051.01630984897,1995.47900546852,698.271419719506,818.862521859862,996.21979826546,925.451521598023,558.757368841557,465.202044579508,3866.57014945515,679.96242822108,1031.29272623416,442.094328995254,1521.68690768431,989.994740951559,2786.61967649599,3047.76380505837,3438.03086408195,768.600713349022,479.099146899381,2478.6616477756,397.203897614786,2026.03104362106,908.726041516565,1256.93235226944,732.761759991661,417.078432272546,1759.02912015081,2361.86906349648,696.420858773835,925.764317200841,632.441254361627,963.651934723085,773.009431455894,532.511946079291,1099.96437916795,1419.53492112538,2162.56501072079,1479.65196430124,1826.37331265121,926.934781508983,'0'
5178.18278370385,919.905119598311,2382.14599577298,908.161676294278,2154.66104895987,1855.36714487287,1188.73719845828,2960.19864279931,2299.31254728414,3929.87230097324,623.536134341562,2432.83612994181,1196.80002808264,543.833731710535,1660.50769460097,1311.31904528147,4270.9112677587,773.519403430009,1190.71692201174,1887.0086085009,1089.91753044762,2533.35800670022,1534.31370578964,650.721592373894,1383.74536211682,4645.53557735251,2766.39821337657,838.212959005344,1261.0238151092,530.516816754221,1491.59916194491,1047.67978064859,3342.03676277766,1798.64895973268,899.583797499603,2958.1754890513,808.236435889901,2090.55250793815,4525.14014821304,787.811843465667,801.331356062397,807.36782900788,712.252472315917,1813.42684205387,7658.60171525253,2400.46437723352,1018.94084006208,665.765361352782,1142.22707504264,896.629273712156,544.032450900501,458.445666074268,3816.59588780057,764.011816973454,1561.90547012954,830.018193344521,1602.61792494947,942.59026667157,2363.21693961737,5235.92543042891,5361.66676426845,641.441694934328,472.044090452601,3048.57987954673,421.463827664342,2225.75837749194,816.950092538213,1576.52617642421,944.627101952754,490.636565099122,2244.08383907686,2924.83295170353,741.2398755726,888.73432627095,685.020681378284,1201.57379773687,775.272341266627,611.712015714126,1169.10424625286,1649.77696575759,2512.26427015133,1384.15192561882,2014.05733760586,956.50089655216,'0'
1225.50059142576,1574.37614277231,2604.97740085067,1396.63922917987,2573.97395026303,2630.94555301571,1469.37230051756,2251.87636011587,3338.86789072593,11007.7579498376,678.804379687332,2847.30535323395,1832.97741433427,1022.64605018009,1282.26270246066,1451.90167906697,13526.6968581369,2787.37157679637,1789.03174832556,4037.33219653131,2207.17942947289,1819.30030126087,1857.08461934859,1820.83112089853,679.523337657459,1178.07641062074,3154.14886372202,809.313450406403,2471.89919603097,486.90440603739,1240.18711249326,572.814143670872,4755.89479865248,1466.03766134479,14305.2844298558,1998.44474590588,12254.4423907795,16000,15154.8397124709,2417.63779340294,873.449691357151,767.584328403394,727.41062135198,1155.13392463623,7013.98301327476,2087.4063697868,471.584422803296,675.792023077311,1709.41700522004,1060.68839520729,900.175501040752,601.538564184687,2774.15698662278,775.919258806468,1737.08782685319,449.577606305579,3554.86293728671,2395.70976255548,15256.3882108867,16000,16000,9835.44291232448,387.057973021009,2396.69310399755,455.208217971501,3435.54567858893,2429.65292063035,2110.04314437237,847.969196239604,728.980813003441,5268.46910453619,16000,1238.01088963545,3290.82554451709,1908.66170451102,3434.93049557897,6293.54280669833,1111.29551875743,751.326521192403,1588.12292809501,1387.09887563,1878.38470334323,2172.95682079407,6434.2202269611,'1'
1268.10512122488,2044.74944147551,1742.91865517081,1036.45749387893,2581.94748395565,2228.50711266968,1824.07535624009,2574.29014474656,3511.97817454319,4339.46200123103,581.056852083881,2182.98221249611,1959.96535715324,843.55841287919,880.444273482506,1812.56728679225,13692.6538635398,794.78164463208,1733.55868906883,2109.82518875649,2085.15579055594,2182.23487625269,1572.14951839457,1354.03167232263,838.237612071454,979.73757833315,3341.78130955875,721.321091770702,1977.71283988255,460.745914714135,1074.24695534719,909.419929186637,2920.30924515375,1416.79834743506,960.14422628323,2347.99493673802,1169.03196009696,3308.91020532755,6441.45965336593,766.122475522565,1118.49854451743,962.561715021742,765.276190768239,1194.73111179575,3052.18104853876,2711.38306536054,565.170124194032,480.584209368357,1240.64502756272,990.096008483398,709.851581458538,564.0264717849,2526.26748828354,695.104116173504,1929.80618490898,659.22988742397,1945.11953485126,1183.19868318199,5185.45704889552,5297.34321846092,5350.22231284699,802.799728664104,376.820846241383,1563.52253540175,405.829880901755,2746.72332154963,949.09485634871,1908.39590223813,972.04589357151,617.304135583906,3613.6986753001,2782.34051246459,923.67736345969,744.905240881262,849.93679587802,1650.62491390033,797.039084860767,679.431468990869,749.030645633313,428.160747794774,1261.99016040549,1710.30644243065,2157.46563986479,1261.70792527466,'1'
1639.50311136184,1537.77811003528,2929.77346267247,1917.30927681343,2624.42125183873,2988.1492478437,1792.38578045697,1848.03277011945,2838.07494088346,15990.0637708837,666.371827354567,3261.13446903512,2272.06306256439,911.12062108751,1610.85152360388,1599.37231787994,15949.8352654856,3776.89534310604,2754.33066371081,2778.90157476546,3203.57535840394,1541.33525800575,2340.53955802163,2312.45818714545,908.566394429871,5411.87249145333,4058.65728063142,994.211320036197,2822.33168544796,464.071511318547,798.111975490764,722.426208600074,4443.70322358325,1598.16636147086,1237.5676233941,3860.32042528011,1099.33985286147,16000,16000,6222.56535337769,1041.16417338944,1919.24754620455,909.909432896587,1187.62192917243,3855.18241407541,3008.7447023866,763.247512545909,705.593650983787,2070.07267486004,1206.53018462877,1380.73180523836,790.039713920622,2750.63784823533,916.182516065438,2470.04608594824,329.349470021004,3622.04246606698,2744.02074919501,16000,16000,13154.8277038793,1778.19302500884,353.464542884141,2469.07398913665,435.021819865183,2811.28980087469,3616.40606595229,3415.03378373048,913.599497799033,898.144440976834,6832.75243327836,16000,1214.5285645681,3983.07804221836,825.329322764278,2742.61210205308,3693.20156270402,689.833483820704,845.66460833839,376.360169525733,1525.48231952484,3090.46341500509,2802.98908867627,1037.7454454968,'1'
1697.28321038749,892.491295102092,3961.94690133774,1495.16707020207,3821.93779542942,6473.75075642428,1929.41488412789,3855.13804490357,3321.34472183325,11390.4036948397,862.772699736439,5796.34568934651,3054.95870160928,1273.96371418114,1654.48179220276,1523.8146354708,16000,2495.87645187697,2365.64514619694,3338.93096985683,5159.76210585979,1860.38011940704,2609.52163610277,2343.62070824277,1228.71689895911,779.65434147166,4361.04242245021,2500.06336028497,1923.12879533623,448.516442272456,2667.35013764176,700.326615383793,8079.12160094249,1414.34791017009,976.90688123584,2336.34523005948,1098.20907317899,9408.47055716781,16000,1743.20306606105,1000.67569122808,980.38052727351,882.977474980807,2148.40729988013,6429.32351238224,4810.37345199035,1482.01614112035,512.937287376769,2374.25186626375,1228.80885656712,3077.1131512709,1859.65545186499,3216.72696992554,825.292134748207,3264.35167529142,441.847086251686,5283.80298524555,1894.70735800035,7964.63820074982,16000,16000,5509.12131078516,418.966696107117,2299.6813317408,778.34838067719,6019.8396907889,2014.85236822824,3728.66721555954,1770.9217254624,1161.09938670831,5843.04206906082,3337.88522099545,1940.08838571109,5082.3790636678,588.040594266258,3067.66867932166,6933.96675283516,579.270616313673,874.622220388535,425.454383831332,2706.7946079687,3488.65049378413,2848.91271903656,4022.22582667234,'1'
1128.89731913359,1556.92115412453,1606.38475403781,1404.1524131895,2010.26240711563,2150.19796693909,1579.28798312427,2169.24013910047,2226.62661899629,5551.42548496753,502.485114585706,3753.15770105698,1632.5428445914,572.190557072684,845.412436691358,1263.65448461892,6809.50285874666,2228.67894385416,1358.30609715493,3488.67220764404,1453.13380815673,2092.45194083515,2059.64230199384,1206.51088585312,1497.87749472089,1042.61508262375,2844.76551785358,805.98554780714,1619.38371084635,521.387139535093,1103.19286729611,607.928274422852,2490.08306768068,1171.4112783125,867.902861454805,1779.82070089774,986.121786547881,3491.2647703375,8480.86241584223,1958.43837413386,1074.5935032129,999.484784869817,775.172865588954,1320.50619399305,3006.82285758297,2851.0625173413,542.469440320924,424.974730130643,1200.24194731654,1199.70132685042,696.109568512331,513.74544547045,2034.32186138446,646.409793533591,1543.02417162405,290.47969029375,1894.20306709877,1132.2247646908,7775.68660556186,16000,6875.4457079824,736.384049606619,367.146325393023,2366.93881516318,503.326100851172,2278.08170300655,1203.54255094392,1694.35882621783,1045.06138134476,619.722002024302,2915.35277416485,3925.1553846146,1020.16935994294,1559.66618795403,776.130488557023,1633.30275362677,1123.13528522356,633.563755644365,893.942409593261,430.055421611952,1147.97094972222,1959.3286489417,1848.28893873062,1963.02783170024,'1'
3156.15076550215,1232.89979195303,1469.99174438397,1045.40369929206,1941.36201157107,1491.52222201158,1382.66035670527,1880.34874055193,2747.18072066552,3762.39569529739,427.570167382859,2128.66764937819,1353.26981222517,505.762971401896,802.428970756809,1167.53620046123,4895.33827841274,1028.0778483734,1518.14231334452,1990.16526714147,1446.0687622946,2181.83438137151,1722.89006570761,735.785000981977,1204.29794200411,1217.21963998924,2912.23323123129,678.215158633595,1029.24259370468,560.840258842864,1013.12252403285,863.212619190295,2728.48974925306,1615.21406679052,886.553547819947,2723.60981633708,1037.02544681078,2391.94370061891,6077.1323665113,984.71756312954,1071.72119224643,804.028425133264,622.292097269556,1118.83765517077,4310.25475475151,2939.74540618834,525.76802776916,575.070665633698,1038.9772160634,1162.50164771479,736.529782460472,419.727957262028,2434.27575580638,665.255268596617,1345.76166150963,251.088852209428,1574.15911897323,892.834839164967,3577.56595177472,2347.30526600221,2947.2861352326,912.909925860562,449.111921918373,1887.2463427977,473.55992920624,2224.59785548194,1085.88184065331,1532.04028709904,1026.88178846025,657.069220327704,2193.52673464601,2444.93314832352,819.01211607072,883.486786786045,744.347059723968,1832.51330505357,1209.71657630186,665.546148255301,757.858327088041,778.289466729932,1216.95338056438,1398.00930124641,1750.64113234711,1277.34447399896,'1'
1483.51265582509,1501.56882234372,2811.9959001875,973.417108023621,2899.23823595464,5053.37761997823,1900.97462041491,3236.84789166424,2062.07719933855,6080.83453980394,658.382691568594,6206.64861981263,2280.53767698742,1373.21514619075,1840.99004289625,1386.06676064456,16000,908.182540849546,2614.49138674922,2098.16072248177,3868.21086207033,1815.95013117195,2383.66374113867,1301.97682009147,1346.51594680995,4767.38946440907,3436.94390151421,1508.36627838261,1930.09423492868,523.798412729266,845.579404897059,871.998448885403,3805.43021485002,1213.52163151826,955.148598547296,3644.21196647989,959.044319537003,9977.28359787452,11825.4801543365,768.577676035625,1369.66731934336,1421.51110979819,953.223969938258,1581.49706751576,3376.30116375379,3653.86997029623,729.872279521268,444.765375624685,2083.90951263045,1264.60718602556,1548.63460933439,1053.39603523706,2603.77520368735,578.71009584746,2270.47029722572,377.95020063925,4418.11622121383,1086.56109270205,4418.72286107686,10754.4597791646,16000,712.817321732967,375.11224703683,1559.39998352715,963.144222559206,4114.99438880292,848.022068870158,4589.93925802816,2324.75982122838,1127.99129508775,2694.18380753422,2778.75371819585,900.285905666139,1092.0786526701,696.395027708327,2415.71470171468,3314.538838874,995.624665906651,1247.740563178,1361.71366467251,2995.95161650005,2197.7978060374,2601.61929202057,778.415732375261,'1'
2361.4361927233,1183.58709452355,2075.37713230541,816.529916298472,2240.80741935835,2818.69693378956,1574.21616538485,2971.68795622825,3961.93076203626,5235.76740975322,527.743280863987,3355.84981769224,2054.08439295094,735.455672564303,927.970537355937,1243.94960270929,7951.47063523838,669.215310463247,1897.26414482715,2481.42882632612,1807.35499862099,1946.97507805172,2157.90338170929,1301.40640979702,1343.22695206725,1149.82079824183,4295.11326344822,1115.09330887457,1351.11396431663,533.758238831606,1256.85222075424,718.725036695744,3714.20490691204,1595.17569432538,949.18421875321,5608.33450105217,873.725061407868,2682.19595147669,7998.52648289086,743.787024894653,1268.36546226647,838.39318823855,706.240740389964,1387.72476426251,6252.05511216107,3675.7402428167,725.481502480401,508.296948988327,1442.4125296499,1275.02434928078,891.574113628059,617.59935835198,4523.62367575295,589.55894029493,2372.26776141975,364.834607030809,3666.81340451219,1339.57624245183,8157.89384075785,3427.1287089205,10821.7856363092,768.225138925228,383.504464922888,2293.26254330852,502.327584610286,3323.77094207676,939.596224851574,1890.77557153777,1375.20999964431,609.49914937481,2545.30060073515,3752.68010192348,718.871749424683,960.738483481207,796.832361312814,1794.11078336279,1230.33260332457,616.501502060205,702.158506673322,524.21935973513,3959.40216269721,1693.24436203297,3203.79663105264,1174.8121631893,'1'
1140.38373892915,1848.9633797035,3959.58344226417,901.553997481956,1950.8644025037,3447.69212249688,1543.49956129447,2503.54339864097,1950.50498238266,7195.78043836747,647.076088034878,3188.52487106604,1690.41137893386,755.593366197897,862.089217766143,1326.12548335977,7688.40094926557,901.00286757139,1598.09197607761,2003.84048308192,2137.47971434203,1931.89255747558,3599.98807877603,1708.02707105095,1116.69236345952,1244.60053128285,4270.86246036255,1164.21063842134,2253.98209429182,617.237717524284,2583.63950496016,741.675464586086,4690.24711802963,1557.89340130972,984.599207677448,1633.28413744728,983.027591213056,8715.52020734339,6472.03263416844,904.639024038689,1359.63932713257,962.37749532324,1787.09804164491,1322.19408938458,4168.22150232224,2234.86031959954,818.653176689555,514.481604055543,1734.99851727821,1254.56581664105,1233.81636663509,660.863868608819,2348.20097906992,636.496230214485,1644.85684891313,427.522341473007,3330.69438660525,1652.39493467062,4313.90593652536,8117.45397012119,16000,1532.09755908126,387.881623177784,1956.71294355362,977.899422089265,3230.4251073441,1117.98312118078,3062.91210874773,2080.55022487879,555.130156842271,3191.96923170186,3128.36254484046,774.503145057098,2016.96471455192,737.17822220315,3258.70949441131,2186.1428692528,766.825408937555,1148.33574789365,640.214999103144,2274.28271595706,1544.28621137228,2645.69394285317,971.344149209208,'1'
1103.76642587203,1476.02226896832,2083.75937003153,933.863710872467,2583.69924893073,1934.07435497314,1450.67955219789,3059.10735406223,3553.17123696441,3728.81241908759,708.672416276483,4175.87710157483,2224.8762087707,732.785829586787,770.282911656093,1245.60547387802,14781.4053077062,776.801476627562,1689.32168564245,2408.58412000254,1952.59120738581,1994.21337899181,1870.72917728027,1178.35932478488,1049.80087863515,1033.43514977025,5176.49790920776,1156.93874742993,1511.66808201757,664.426654056105,778.935023684488,649.711452437344,10772.9779485559,3315.66755396386,871.170738577238,7686.38816572154,867.206589162942,3853.50210312919,7600.02952062118,631.872386939079,1307.3566230922,962.76352541404,663.232735254532,1248.98692295021,3757.12874895643,3442.93460308878,608.550544581219,384.865146620569,1511.28483875825,1059.49341516539,1596.27831624471,690.456665885085,2978.6147450601,603.126863234367,2282.78522814666,367.713774735209,3833.18707756876,1783.0400064209,5638.47819504596,8215.55556501771,11397.2202845347,685.134683905494,398.418974363183,1439.98404648684,498.988243926415,4962.30541051691,908.456456802955,1665.66166618386,1484.36611429433,839.856343723888,2233.61385885136,2773.55972267009,1168.39307030276,807.203103902684,718.11219717921,1393.86031839976,1004.00221873561,590.386957761926,722.721962992227,405.431710906785,1791.25580841335,1977.64174632953,2429.8281076904,1943.72703341155,'1'
1439.93844047846,1532.17748100917,1577.38303482886,1620.1307522391,1810.60826487987,2591.10357224232,1418.60437843783,2128.06740558505,2942.86144180371,8658.687778054,561.413433665484,3017.63415232247,2013.5032511408,1041.41283449402,1618.58115361329,1437.91300067025,12417.1757306268,1886.61332878589,2076.63848950918,3694.23585587957,2387.27748150668,1948.33808533546,1875.15432272058,1463.75571871402,791.736114945641,1309.11239735078,3160.08166218063,818.052378724089,2648.38297032551,507.763454891522,1230.93894663367,709.051972845494,3854.10059812721,1461.46883342468,12878.4641652472,1770.43233880207,10018.3725453251,9802.51629025777,12976.6810892652,2522.5364332422,798.891235763632,831.643936028843,837.182517290567,1553.40101799194,6635.67308402693,2119.21154836415,505.103022844368,740.213308312939,2044.47395824481,1076.50449330428,1025.0058975125,577.1583393523,2028.84875878255,681.074416085377,1945.7754212133,426.162547935181,2731.60754861621,1834.42310239385,11350.5082735832,16000,10667.9097356584,6715.3234018614,527.12168993278,1912.49482690228,357.768721779495,2412.43596622678,2057.14134704864,2292.91978819607,558.56054637199,710.878832656555,3923.69162897595,11338.8870277408,1037.56419619957,2486.48563320903,1191.08830594389,3073.53864723765,3495.23590665432,856.119121200255,762.448795724613,1301.88283085777,1258.09818446822,1993.90987047188,2157.54671601837,4267.59609478954,'1'
2415.15064078652,859.119730872079,2057.34480386303,930.326775551128,2744.16899449544,2947.45864741337,1473.75778807443,2883.6370566397,2274.74646629192,4055.51231232205,683.003479573184,2583.43646367163,1497.63332304284,708.479401645846,986.039533156442,1324.22371061935,5576.51012157834,671.451497793689,1952.37445307657,1705.73042403924,2533.90251221072,2606.33853057525,2098.68123799874,1228.14847131426,846.852560114287,972.116682293703,3338.2391416328,1086.58215247357,1839.80258162771,486.809966666768,1053.75976513954,766.595707177836,6285.26426986034,1410.31395117263,959.679961378238,2441.95300664363,918.169364096487,6300.18260381353,6521.4161497638,768.819656827802,996.116278029468,969.608431931414,881.667489215925,1296.79398522563,4103.82577091789,2283.98996176148,771.710183949192,438.974969592901,1319.71218949824,1094.95897547721,787.448153966654,597.593192184931,2366.67751130517,714.088098915287,1520.38917198532,559.865580057991,2312.95387595493,1317.80711631779,7271.25902276279,15146.096176176,12382.3116300494,977.852971045338,371.290620566711,1755.92423425875,542.86694948525,2371.2169643704,1034.73670651776,2453.1602361194,1077.57340175218,567.199664112073,2899.63546360482,3456.78243093145,812.069034557196,1278.77813620775,672.115704313256,1508.00416169276,2202.49604410942,626.231055518714,736.705476885044,510.521508700649,2113.35028169731,1863.62692109869,2417.38401611944,972.322564861815,'1'
